time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-03-16 00:00:00+00:00,23.42,93.1,163.45,592.81,68.45,403.9,1.38,52.0,100550.0
1990-03-16 01:00:00+00:00,24.86,90.15,380.55,654.13,112.6,407.85,1.31,50.0,100600.0
1990-03-16 02:00:00+00:00,26.56,84.55,598.55,743.77,129.25,408.15,1.24,50.0,100600.0
1990-03-16 03:00:00+00:00,28.03,79.4,775.15,743.94,173.15,414.75,0.69,82.0,100630.0
1990-03-16 04:00:00+00:00,29.09,77.0,790.9,599.03,232.5,413.75,0.41,170.0,100610.0
1990-03-16 05:00:00+00:00,29.89,72.25,617.65,406.1,215.0,432.9,1.38,214.0,100490.0
1990-03-16 06:00:00+00:00,28.4,76.85,753.15,518.58,243.3,435.65,1.38,217.0,100420.0
1990-03-16 07:00:00+00:00,29.19,79.55,666.85,489.87,222.2,425.75,2.07,232.0,100340.0
1990-03-16 08:00:00+00:00,29.37,79.55,373.2,245.44,184.15,420.9,1.72,232.0,100250.0
1990-03-16 09:00:00+00:00,27.41,84.6,268.1,172.35,168.1,428.65,1.45,288.0,100290.0
1990-03-16 10:00:00+00:00,26.8,84.55,90.35,87.58,59.65,430.2,1.31,325.0,100320.0
1990-03-16 11:00:00+00:00,26.44,84.55,4.85,7.23,4.15,415.1,1.24,352.0,100320.0
1990-03-16 12:00:00+00:00,25.81,90.2,0.0,0.0,0.0,409.3,1.17,351.0,100460.0
1990-03-16 13:00:00+00:00,25.46,90.2,0.0,0.0,0.0,413.0,0.83,2.0,100540.0
1990-03-16 14:00:00+00:00,25.14,90.2,0.0,0.0,0.0,416.45,1.03,20.0,100590.0
1990-03-16 15:00:00+00:00,24.79,93.15,0.0,0.0,0.0,409.7,1.03,52.0,100620.0
1990-03-16 16:00:00+00:00,24.47,93.15,0.0,0.0,0.0,408.15,0.76,84.0,100660.0
1990-03-16 17:00:00+00:00,24.17,96.2,0.0,0.0,0.0,404.1,0.55,61.0,100670.0
1990-03-16 18:00:00+00:00,23.83,96.2,0.0,0.0,0.0,407.95,0.41,52.0,100640.0
1990-03-16 19:00:00+00:00,23.8,96.2,0.0,0.0,0.0,413.0,0.9,20.0,100540.0
1990-03-16 20:00:00+00:00,23.76,96.2,0.0,0.0,0.0,416.45,1.03,16.0,100480.0
1990-03-16 21:00:00+00:00,23.57,96.2,0.0,0.0,0.0,419.2,0.97,21.0,100510.0
1990-03-16 22:00:00+00:00,23.37,99.4,0.0,0.0,0.0,424.0,0.9,42.0,100540.0
1990-03-16 23:00:00+00:00,23.28,96.2,0.0,0.0,0.0,424.2,0.76,58.0,100560.0
1990-03-17 00:00:00+00:00,23.35,96.2,128.45,215.23,93.6,421.3,0.97,62.0,100620.0
1990-03-17 01:00:00+00:00,24.14,93.1,347.6,534.6,127.75,418.9,1.03,55.0,100650.0
1990-03-17 02:00:00+00:00,25.91,90.2,564.95,576.8,200.15,414.35,0.41,43.0,100690.0
1990-03-17 03:00:00+00:00,27.35,81.9,796.95,748.14,190.6,414.35,0.41,316.0,100730.0
1990-03-17 04:00:00+00:00,28.58,79.5,818.8,502.91,349.5,411.85,0.9,282.0,100720.0
1990-03-17 05:00:00+00:00,29.46,72.25,705.5,454.5,254.55,429.25,1.79,255.0,100570.0
1990-03-17 06:00:00+00:00,28.84,76.95,771.9,613.51,168.5,425.95,2.21,245.0,100430.0
1990-03-17 07:00:00+00:00,28.35,82.05,538.0,422.98,154.05,424.6,1.72,237.0,100310.0
1990-03-17 08:00:00+00:00,28.44,82.05,374.9,284.29,156.0,417.85,0.83,324.0,100270.0
1990-03-17 09:00:00+00:00,28.35,82.05,292.6,289.04,125.05,426.15,0.97,271.0,100310.0
1990-03-17 10:00:00+00:00,27.73,81.95,107.9,152.81,54.45,417.05,0.69,273.0,100300.0
1990-03-17 11:00:00+00:00,27.19,84.6,5.0,15.11,3.55,425.2,0.62,261.0,100350.0
1990-03-17 12:00:00+00:00,26.23,87.3,0.0,0.0,0.0,420.9,0.9,279.0,100490.0
1990-03-17 13:00:00+00:00,25.32,90.2,0.0,0.0,0.0,427.3,0.21,340.0,100600.0
1990-03-17 14:00:00+00:00,24.99,93.15,0.0,0.0,0.0,427.9,0.62,352.0,100670.0
1990-03-17 15:00:00+00:00,24.85,96.2,0.0,0.0,0.0,421.3,0.83,21.0,100730.0
1990-03-17 16:00:00+00:00,24.49,93.15,0.0,0.0,0.0,409.1,1.03,47.0,100770.0
1990-03-17 17:00:00+00:00,24.24,96.2,0.0,0.0,0.0,410.3,0.97,49.0,100750.0
1990-03-17 18:00:00+00:00,23.87,99.4,0.0,0.0,0.0,406.4,0.83,62.0,100710.0
1990-03-17 19:00:00+00:00,24.14,96.2,0.0,0.0,0.0,409.1,0.62,109.0,100610.0
1990-03-17 20:00:00+00:00,24.23,96.2,0.0,0.0,0.0,408.15,0.55,105.0,100590.0
1990-03-17 21:00:00+00:00,23.8,96.2,0.0,0.0,0.0,407.4,0.55,24.0,100600.0
1990-03-17 22:00:00+00:00,23.55,96.2,0.0,0.0,0.0,409.1,0.9,23.0,100650.0
1990-03-17 23:00:00+00:00,23.73,96.2,0.0,0.0,0.0,417.25,0.83,53.0,100690.0
1990-03-18 00:00:00+00:00,24.18,96.2,149.15,361.57,90.0,416.65,0.69,73.0,100750.0
1990-03-18 01:00:00+00:00,25.61,93.15,388.0,586.53,145.85,420.05,0.83,81.0,100810.0
1990-03-18 02:00:00+00:00,26.9,90.25,530.35,536.75,190.1,414.75,1.1,91.0,100830.0
1990-03-18 03:00:00+00:00,27.95,84.7,665.85,440.06,308.65,425.4,0.69,94.0,100860.0
1990-03-18 04:00:00+00:00,29.09,74.55,722.5,453.41,298.95,431.55,0.28,163.0,100810.0
1990-03-18 05:00:00+00:00,29.74,72.25,653.8,430.03,226.85,439.5,0.9,193.0,100700.0
1990-03-18 06:00:00+00:00,29.7,72.25,773.6,572.72,210.15,434.3,1.38,195.0,100590.0
1990-03-18 07:00:00+00:00,29.27,74.55,586.1,366.81,253.15,432.9,1.45,212.0,100470.0
1990-03-18 08:00:00+00:00,28.18,79.4,389.95,169.56,259.45,433.9,1.38,232.0,100400.0
1990-03-18 09:00:00+00:00,28.15,79.4,210.1,105.77,148.85,420.9,0.21,346.0,100410.0
1990-03-18 10:00:00+00:00,27.49,79.35,82.2,38.4,68.8,428.45,0.41,111.0,100450.0
1990-03-18 11:00:00+00:00,25.77,90.2,2.35,0.0,2.35,419.4,0.28,126.0,100570.0
1990-03-18 12:00:00+00:00,24.82,93.15,0.0,0.0,0.0,425.75,0.41,233.0,100670.0
1990-03-18 13:00:00+00:00,24.25,96.2,0.0,0.0,0.0,419.2,0.07,296.0,100770.0
1990-03-18 14:00:00+00:00,23.97,93.1,0.0,0.0,0.0,418.2,0.62,79.0,100850.0
1990-03-18 15:00:00+00:00,23.82,96.2,0.0,0.0,0.0,417.85,0.83,61.0,100900.0
1990-03-18 16:00:00+00:00,23.54,96.2,0.0,0.0,0.0,411.85,0.48,87.0,100910.0
1990-03-18 17:00:00+00:00,23.33,96.2,0.0,0.0,0.0,411.05,0.9,99.0,100900.0
1990-03-18 18:00:00+00:00,23.32,96.2,0.0,0.0,0.0,418.4,1.31,79.0,100820.0
1990-03-18 19:00:00+00:00,23.71,96.2,0.0,0.0,0.0,404.65,0.97,73.0,100690.0
1990-03-18 20:00:00+00:00,23.54,96.2,0.0,0.0,0.0,404.65,0.76,91.0,100660.0
1990-03-18 21:00:00+00:00,23.2,96.2,0.0,0.0,0.0,398.85,0.62,74.0,100700.0
1990-03-18 22:00:00+00:00,22.99,96.2,0.0,0.0,0.0,398.45,1.17,52.0,100700.0
1990-03-18 23:00:00+00:00,23.1,96.2,0.0,0.0,0.0,404.45,1.17,59.0,100700.0
1990-03-19 00:00:00+00:00,23.29,96.2,218.95,831.65,81.5,395.95,0.48,63.0,100740.0
1990-03-19 01:00:00+00:00,25.31,90.2,429.3,689.7,143.45,397.8,0.07,41.0,100780.0
1990-03-19 02:00:00+00:00,26.54,81.85,632.85,743.83,160.25,411.05,0.48,231.0,100820.0
1990-03-19 03:00:00+00:00,27.51,81.95,644.15,555.46,192.6,413.55,0.97,232.0,100870.0
1990-03-19 04:00:00+00:00,28.17,84.7,755.5,560.07,231.8,419.0,1.24,238.0,100870.0
1990-03-19 05:00:00+00:00,29.11,74.55,684.75,338.62,348.35,427.3,1.72,246.0,100760.0
1990-03-19 06:00:00+00:00,27.32,81.9,667.3,415.77,258.15,433.1,2.41,247.0,100720.0
1990-03-19 07:00:00+00:00,28.16,84.7,697.35,556.85,191.95,425.75,1.45,252.0,100600.0
1990-03-19 08:00:00+00:00,28.77,84.75,551.3,500.16,166.55,423.05,1.31,272.0,100480.0
1990-03-19 09:00:00+00:00,29.21,79.55,302.35,299.85,128.9,420.35,2.07,269.0,100430.0
1990-03-19 10:00:00+00:00,26.55,84.55,84.05,62.47,62.3,416.45,1.79,266.0,100570.0
1990-03-19 11:00:00+00:00,25.54,87.3,2.9,3.19,2.6,418.0,0.62,324.0,100630.0
1990-03-19 12:00:00+00:00,25.18,90.2,0.0,0.0,0.0,416.65,0.55,310.0,100720.0
1990-03-19 13:00:00+00:00,24.78,93.15,0.0,0.0,0.0,415.1,0.9,18.0,100800.0
1990-03-19 14:00:00+00:00,24.58,93.15,0.0,0.0,0.0,412.8,0.97,37.0,100900.0
1990-03-19 15:00:00+00:00,24.23,96.2,0.0,0.0,0.0,400.8,1.1,37.0,100960.0
1990-03-19 16:00:00+00:00,24.06,93.1,0.0,0.0,0.0,405.65,1.03,34.0,101000.0
1990-03-19 17:00:00+00:00,23.8,96.2,0.0,0.0,0.0,407.2,0.55,50.0,100940.0
1990-03-19 18:00:00+00:00,23.42,96.2,0.0,0.0,0.0,405.05,0.55,83.0,100880.0
1990-03-19 19:00:00+00:00,24.21,96.2,0.0,0.0,0.0,411.25,0.07,351.0,100720.0
1990-03-19 20:00:00+00:00,23.83,96.2,0.0,0.0,0.0,405.85,0.34,318.0,100710.0
1990-03-19 21:00:00+00:00,23.42,96.2,0.0,0.0,0.0,407.4,0.97,24.0,100710.0
1990-03-19 22:00:00+00:00,23.55,96.2,0.0,0.0,0.0,422.1,0.76,9.0,100710.0
1990-03-19 23:00:00+00:00,23.43,93.1,0.0,0.0,0.0,411.05,0.83,347.0,100750.0
1990-03-20 00:00:00+00:00,23.65,96.2,188.3,539.33,98.25,400.4,0.69,17.0,100790.0
1990-03-20 01:00:00+00:00,25.11,87.3,401.3,522.65,183.85,404.0,0.83,16.0,100810.0
1990-03-20 02:00:00+00:00,26.54,81.85,580.45,573.35,215.35,406.4,1.17,5.0,100820.0
1990-03-20 03:00:00+00:00,27.77,79.35,778.15,698.38,209.6,416.1,1.03,344.0,100820.0
1990-03-20 04:00:00+00:00,28.81,79.5,867.1,681.08,229.65,421.5,1.1,314.0,100780.0
1990-03-20 05:00:00+00:00,29.64,74.65,767.75,565.61,205.55,430.6,1.79,289.0,100670.0
1990-03-20 06:00:00+00:00,29.06,77.0,430.55,158.04,275.0,436.0,2.34,267.0,100600.0
1990-03-20 07:00:00+00:00,27.14,81.9,530.7,261.0,293.85,425.2,1.59,274.0,100640.0
1990-03-20 08:00:00+00:00,27.6,81.95,401.2,291.87,176.8,420.9,1.59,274.0,100520.0
1990-03-20 09:00:00+00:00,27.62,79.35,209.75,102.29,150.65,419.95,1.93,307.0,100490.0
1990-03-20 10:00:00+00:00,27.28,79.3,63.05,27.21,53.6,427.9,2.0,305.0,100470.0
1990-03-20 11:00:00+00:00,26.76,84.55,2.7,0.0,2.7,424.6,1.66,309.0,100560.0
1990-03-20 12:00:00+00:00,26.16,87.3,0.0,0.0,0.0,423.05,1.59,307.0,100630.0
1990-03-20 13:00:00+00:00,25.79,90.2,0.0,0.0,0.0,423.65,1.31,300.0,100710.0
1990-03-20 14:00:00+00:00,25.47,90.2,0.0,0.0,0.0,422.85,1.17,300.0,100800.0
1990-03-20 15:00:00+00:00,25.17,90.2,0.0,0.0,0.0,421.1,1.59,311.0,100850.0
1990-03-20 16:00:00+00:00,24.97,87.3,0.0,0.0,0.0,422.3,1.93,327.0,100850.0
1990-03-20 17:00:00+00:00,24.63,90.15,0.0,0.0,0.0,412.6,1.86,349.0,100810.0
1990-03-20 18:00:00+00:00,24.43,87.25,0.0,0.0,0.0,414.75,1.59,349.0,100730.0
1990-03-20 19:00:00+00:00,24.45,90.15,0.0,0.0,0.0,413.2,1.1,360.0,100620.0
1990-03-20 20:00:00+00:00,24.09,90.1,0.0,0.0,0.0,403.1,0.97,13.0,100570.0
1990-03-20 21:00:00+00:00,23.91,90.1,0.0,0.0,0.0,399.85,0.62,35.0,100600.0
1990-03-20 22:00:00+00:00,23.5,93.1,0.0,0.0,0.0,403.1,0.62,51.0,100640.0
1990-03-20 23:00:00+00:00,23.22,96.2,0.0,0.0,0.0,413.0,0.9,40.0,100670.0
1990-03-21 00:00:00+00:00,23.51,93.1,160.55,402.88,92.6,392.1,0.97,40.0,100720.0
1990-03-21 01:00:00+00:00,25.78,87.3,388.4,595.24,139.8,406.3,0.83,28.0,100750.0
1990-03-21 02:00:00+00:00,27.48,74.3,637.25,734.19,168.7,406.6,1.1,358.0,100780.0
1990-03-21 03:00:00+00:00,28.82,69.75,818.55,795.89,169.7,406.0,1.66,332.0,100780.0
1990-03-21 04:00:00+00:00,29.79,65.5,964.9,861.63,157.75,407.75,2.34,319.0,100720.0
1990-03-21 05:00:00+00:00,30.44,65.6,875.3,647.33,231.55,409.3,3.03,310.0,100620.0
1990-03-21 06:00:00+00:00,30.53,63.6,857.0,671.62,195.85,417.05,3.31,304.0,100520.0
1990-03-21 07:00:00+00:00,30.21,65.6,671.4,531.53,189.15,418.2,3.66,297.0,100480.0
1990-03-21 08:00:00+00:00,29.74,67.7,565.35,580.14,119.6,418.4,3.86,293.0,100380.0
1990-03-21 09:00:00+00:00,29.27,69.85,338.35,420.58,95.65,412.4,3.79,294.0,100320.0
1990-03-21 10:00:00+00:00,28.7,74.5,139.7,252.99,52.05,412.6,3.1,302.0,100380.0
1990-03-21 11:00:00+00:00,27.83,79.35,5.65,16.26,4.15,407.95,2.48,304.0,100440.0
1990-03-21 12:00:00+00:00,26.92,84.55,0.0,0.0,0.0,407.75,2.0,314.0,100510.0
1990-03-21 13:00:00+00:00,26.35,87.3,0.0,0.0,0.0,409.5,1.79,323.0,100600.0
1990-03-21 14:00:00+00:00,25.83,90.2,0.0,0.0,0.0,406.6,1.66,335.0,100670.0
1990-03-21 15:00:00+00:00,25.28,90.2,0.0,0.0,0.0,402.55,1.31,354.0,100760.0
1990-03-21 16:00:00+00:00,24.86,93.15,0.0,0.0,0.0,404.65,1.1,13.0,100770.0
1990-03-21 17:00:00+00:00,24.49,93.15,0.0,0.0,0.0,404.85,0.97,25.0,100740.0
1990-03-21 18:00:00+00:00,24.03,93.1,0.0,0.0,0.0,400.0,0.97,36.0,100680.0
1990-03-21 19:00:00+00:00,24.24,93.1,0.0,0.0,0.0,405.25,0.97,45.0,100550.0
1990-03-21 20:00:00+00:00,23.91,93.1,0.0,0.0,0.0,400.0,1.03,42.0,100500.0
1990-03-21 21:00:00+00:00,23.69,96.2,0.0,0.0,0.0,400.4,1.1,35.0,100490.0
1990-03-21 22:00:00+00:00,23.32,96.2,0.0,0.0,0.0,394.8,1.17,58.0,100520.0
1990-03-21 23:00:00+00:00,23.24,96.2,0.0,0.0,0.0,407.0,0.83,57.0,100540.0
1990-03-22 00:00:00+00:00,23.69,96.2,159.7,273.83,113.05,412.0,0.83,52.0,100580.0
1990-03-22 01:00:00+00:00,25.71,93.15,397.7,616.25,139.35,410.8,0.76,57.0,100610.0
1990-03-22 02:00:00+00:00,27.59,79.35,667.3,795.22,158.7,405.85,0.69,44.0,100640.0
1990-03-22 03:00:00+00:00,28.92,74.5,728.0,553.61,276.05,407.75,0.9,39.0,100630.0
1990-03-22 04:00:00+00:00,29.83,67.7,728.25,445.14,310.9,422.3,0.97,24.0,100590.0
1990-03-22 05:00:00+00:00,30.39,63.5,826.95,443.9,385.3,428.45,0.97,357.0,100480.0
1990-03-22 06:00:00+00:00,30.92,61.55,795.9,536.41,267.8,423.65,1.1,332.0,100370.0
1990-03-22 07:00:00+00:00,31.0,59.65,692.05,532.6,208.95,421.7,1.52,285.0,100320.0
1990-03-22 08:00:00+00:00,30.66,63.6,536.85,512.62,143.25,423.85,1.79,278.0,100260.0
1990-03-22 09:00:00+00:00,30.15,65.6,334.35,422.17,91.05,427.9,2.07,268.0,100240.0
1990-03-22 10:00:00+00:00,29.48,69.95,98.4,134.42,51.95,426.35,2.14,267.0,100240.0
1990-03-22 11:00:00+00:00,28.31,79.4,4.3,7.12,3.65,421.7,1.79,262.0,100330.0
1990-03-22 12:00:00+00:00,27.46,81.95,0.0,0.0,0.0,426.75,1.52,266.0,100430.0
1990-03-22 13:00:00+00:00,26.65,87.35,0.0,0.0,0.0,425.95,0.83,304.0,100490.0
1990-03-22 14:00:00+00:00,26.34,90.2,0.0,0.0,0.0,429.45,0.76,357.0,100570.0
1990-03-22 15:00:00+00:00,26.04,90.2,0.0,0.0,0.0,425.95,1.03,43.0,100640.0
1990-03-22 16:00:00+00:00,25.73,93.15,0.0,0.0,0.0,424.8,1.1,44.0,100650.0
1990-03-22 17:00:00+00:00,25.48,93.15,0.0,0.0,0.0,425.0,0.76,46.0,100690.0
1990-03-22 18:00:00+00:00,25.0,90.2,0.0,0.0,0.0,421.1,0.76,51.0,100670.0
1990-03-22 19:00:00+00:00,25.06,93.15,0.0,0.0,0.0,416.85,1.24,56.0,100530.0
1990-03-22 20:00:00+00:00,24.83,93.15,0.0,0.0,0.0,415.3,1.31,73.0,100470.0
1990-03-22 21:00:00+00:00,24.5,93.15,0.0,0.0,0.0,412.4,1.03,94.0,100480.0
1990-03-22 22:00:00+00:00,24.29,96.2,0.0,0.0,0.0,415.7,0.97,125.0,100540.0
1990-03-22 23:00:00+00:00,23.98,96.2,0.0,0.0,0.0,409.9,0.97,102.0,100560.0
1990-03-23 00:00:00+00:00,24.6,93.15,178.4,566.38,80.95,417.45,0.69,96.0,100600.0
1990-03-23 01:00:00+00:00,26.08,90.2,445.55,795.28,110.9,412.3,0.76,125.0,100630.0
1990-03-23 02:00:00+00:00,27.44,84.65,631.3,738.39,158.05,410.85,0.9,149.0,100660.0
1990-03-23 03:00:00+00:00,28.54,82.1,744.1,702.13,170.15,415.5,1.03,159.0,100690.0
1990-03-23 04:00:00+00:00,29.82,74.65,646.25,412.92,258.8,423.65,1.1,168.0,100640.0
1990-03-23 05:00:00+00:00,30.05,72.35,685.95,461.76,226.35,436.0,1.1,189.0,100540.0
1990-03-23 06:00:00+00:00,30.31,72.35,791.0,628.45,172.25,434.45,1.1,198.0,100420.0
1990-03-23 07:00:00+00:00,31.18,67.95,605.8,477.24,173.05,431.55,0.97,197.0,100260.0
1990-03-23 08:00:00+00:00,31.23,65.8,551.1,524.34,148.8,437.75,1.24,211.0,100180.0
1990-03-23 09:00:00+00:00,29.28,74.55,255.8,177.41,153.7,428.65,1.52,221.0,100230.0
1990-03-23 10:00:00+00:00,28.24,79.4,87.05,89.52,56.2,427.7,0.55,269.0,100260.0
1990-03-23 11:00:00+00:00,27.65,81.95,5.05,10.52,4.1,428.45,0.41,61.0,100380.0
1990-03-23 12:00:00+00:00,26.56,87.35,0.0,0.0,0.0,418.2,0.41,81.0,100450.0
1990-03-23 13:00:00+00:00,25.66,93.15,0.0,0.0,0.0,416.3,1.03,46.0,100570.0
1990-03-23 14:00:00+00:00,25.21,93.15,0.0,0.0,0.0,418.6,1.03,55.0,100680.0
1990-03-23 15:00:00+00:00,24.9,93.15,0.0,0.0,0.0,413.2,1.38,64.0,100740.0
1990-03-23 16:00:00+00:00,24.67,93.15,0.0,0.0,0.0,413.55,1.38,51.0,100750.0
1990-03-23 17:00:00+00:00,24.41,93.15,0.0,0.0,0.0,418.6,1.45,37.0,100750.0
1990-03-23 18:00:00+00:00,24.13,93.1,0.0,0.0,0.0,411.25,1.72,51.0,100690.0
1990-03-23 19:00:00+00:00,24.65,96.2,0.0,0.0,0.0,412.2,0.55,19.0,100530.0
1990-03-23 20:00:00+00:00,24.61,93.15,0.0,0.0,0.0,405.25,0.07,120.0,100530.0
1990-03-23 21:00:00+00:00,24.35,96.2,0.0,0.0,0.0,417.85,0.34,54.0,100560.0
1990-03-23 22:00:00+00:00,24.19,96.2,0.0,0.0,0.0,421.7,0.48,54.0,100590.0
1990-03-23 23:00:00+00:00,24.14,96.2,0.0,0.0,0.0,422.45,0.62,67.0,100630.0
1990-03-24 00:00:00+00:00,24.28,96.2,108.55,201.43,73.55,419.55,0.9,74.0,100690.0
1990-03-24 01:00:00+00:00,25.02,87.3,321.0,455.9,128.45,418.15,1.24,82.0,100760.0
1990-03-24 02:00:00+00:00,26.17,84.5,476.65,444.29,191.3,415.1,1.66,88.0,100820.0
1990-03-24 03:00:00+00:00,27.34,81.9,663.65,462.13,285.4,416.85,1.31,95.0,100810.0
1990-03-24 04:00:00+00:00,28.34,82.05,752.3,430.39,348.15,426.75,0.83,104.0,100780.0
1990-03-24 05:00:00+00:00,29.4,77.0,638.1,224.67,414.4,435.85,0.48,170.0,100650.0
1990-03-24 06:00:00+00:00,29.76,74.65,689.35,370.73,324.35,441.45,0.97,216.0,100510.0
1990-03-24 07:00:00+00:00,28.68,79.5,619.0,385.69,269.4,419.55,1.38,201.0,100430.0
1990-03-24 08:00:00+00:00,28.98,77.0,312.05,119.68,220.3,429.85,1.38,217.0,100380.0
1990-03-24 09:00:00+00:00,27.7,81.95,221.9,162.26,128.65,429.45,0.62,266.0,100430.0
1990-03-24 10:00:00+00:00,26.83,84.55,70.85,69.69,46.9,424.8,1.03,345.0,100490.0
1990-03-24 11:00:00+00:00,25.76,90.2,3.5,1.68,3.35,423.45,1.17,23.0,100550.0
1990-03-24 12:00:00+00:00,25.31,90.2,0.0,0.0,0.0,424.6,1.45,54.0,100580.0
1990-03-24 13:00:00+00:00,25.03,90.2,0.0,0.0,0.0,415.5,1.03,54.0,100640.0
1990-03-24 14:00:00+00:00,24.62,93.15,0.0,0.0,0.0,405.05,0.69,18.0,100750.0
1990-03-24 15:00:00+00:00,24.45,93.15,0.0,0.0,0.0,410.85,0.34,28.0,100810.0
1990-03-24 16:00:00+00:00,24.32,96.2,0.0,0.0,0.0,415.3,0.69,64.0,100830.0
1990-03-24 17:00:00+00:00,24.03,96.2,0.0,0.0,0.0,411.05,0.76,37.0,100790.0
1990-03-24 18:00:00+00:00,23.97,96.2,0.0,0.0,0.0,417.85,0.48,10.0,100730.0
1990-03-24 19:00:00+00:00,23.83,96.2,0.0,0.0,0.0,415.5,0.48,333.0,100670.0
1990-03-24 20:00:00+00:00,23.74,96.2,0.0,0.0,0.0,423.65,0.83,27.0,100600.0
1990-03-24 21:00:00+00:00,23.48,96.2,0.0,0.0,0.0,413.0,0.97,44.0,100610.0
1990-03-24 22:00:00+00:00,23.31,99.4,0.0,0.0,0.0,415.9,1.1,53.0,100620.0
1990-03-24 23:00:00+00:00,23.01,96.2,0.0,0.0,0.0,412.4,0.97,50.0,100640.0
1990-03-25 00:00:00+00:00,23.27,96.2,201.8,611.84,94.45,416.1,0.9,63.0,100710.0
1990-03-25 01:00:00+00:00,25.19,93.15,418.45,623.98,153.95,414.65,0.9,77.0,100750.0
1990-03-25 02:00:00+00:00,27.01,84.6,692.65,862.93,137.3,416.1,0.9,82.0,100790.0
1990-03-25 03:00:00+00:00,28.63,74.5,840.3,860.17,135.4,409.3,0.69,77.0,100780.0
1990-03-25 04:00:00+00:00,29.83,69.95,858.9,726.46,176.25,417.45,0.21,87.0,100720.0
1990-03-25 05:00:00+00:00,30.38,70.0,883.25,728.83,157.35,419.75,0.41,213.0,100620.0
1990-03-25 06:00:00+00:00,30.78,67.85,899.9,703.1,207.7,425.2,0.97,232.0,100510.0
1990-03-25 07:00:00+00:00,31.18,70.2,695.05,507.53,235.2,431.2,1.17,254.0,100390.0
1990-03-25 08:00:00+00:00,31.0,70.2,450.25,361.76,173.15,434.85,1.59,257.0,100280.0
1990-03-25 09:00:00+00:00,29.36,77.0,279.95,286.59,115.5,434.85,2.0,241.0,100240.0
1990-03-25 10:00:00+00:00,28.16,79.4,72.05,59.38,51.7,432.35,1.24,253.0,100330.0
1990-03-25 11:00:00+00:00,26.96,84.6,3.3,6.23,2.75,424.8,0.41,357.0,100410.0
1990-03-25 12:00:00+00:00,26.39,93.2,0.0,0.0,0.0,423.45,0.83,36.0,100490.0
1990-03-25 13:00:00+00:00,26.14,93.2,0.0,0.0,0.0,432.15,0.62,49.0,100600.0
1990-03-25 14:00:00+00:00,25.71,96.25,0.0,0.0,0.0,434.65,0.55,91.0,100710.0
1990-03-25 15:00:00+00:00,25.39,96.25,0.0,0.0,0.0,425.95,0.69,110.0,100790.0
1990-03-25 16:00:00+00:00,25.18,96.25,0.0,0.0,0.0,421.1,0.28,64.0,100830.0
1990-03-25 17:00:00+00:00,24.82,96.2,0.0,0.0,0.0,415.5,0.21,66.0,100800.0
1990-03-25 18:00:00+00:00,24.82,96.2,0.0,0.0,0.0,426.9,0.55,70.0,100720.0
1990-03-25 19:00:00+00:00,24.5,93.15,0.0,0.0,0.0,422.85,1.1,79.0,100590.0
1990-03-25 20:00:00+00:00,24.22,93.1,0.0,0.0,0.0,425.75,0.9,83.0,100560.0
1990-03-25 21:00:00+00:00,23.84,93.1,0.0,0.0,0.0,422.85,0.97,98.0,100560.0
1990-03-25 22:00:00+00:00,23.73,96.2,0.0,0.0,0.0,424.0,0.9,103.0,100610.0
1990-03-25 23:00:00+00:00,23.6,96.2,0.0,0.0,0.0,416.1,0.55,113.0,100670.0
1990-03-26 00:00:00+00:00,23.45,93.1,66.85,46.01,58.7,414.95,0.55,150.0,100750.0
1990-03-26 01:00:00+00:00,23.96,90.1,171.1,99.43,128.8,413.5,0.9,156.0,100850.0
1990-03-26 02:00:00+00:00,24.9,90.15,456.15,410.65,191.35,414.55,1.1,174.0,100910.0
1990-03-26 03:00:00+00:00,26.4,84.5,611.7,408.25,276.75,409.9,1.03,141.0,100910.0
1990-03-26 04:00:00+00:00,27.8,81.95,798.0,503.88,324.2,421.1,1.31,157.0,100860.0
1990-03-26 05:00:00+00:00,28.89,79.5,561.7,354.19,208.85,426.9,1.59,188.0,100760.0
1990-03-26 06:00:00+00:00,28.03,82.05,782.3,579.64,211.7,432.35,1.52,187.0,100650.0
1990-03-26 07:00:00+00:00,29.7,74.65,581.15,450.24,173.4,427.1,0.62,160.0,100450.0
1990-03-26 08:00:00+00:00,29.88,74.65,436.9,345.1,172.8,427.1,0.76,134.0,100360.0
1990-03-26 09:00:00+00:00,29.15,74.55,233.4,185.54,127.1,420.9,0.69,87.0,100340.0
1990-03-26 10:00:00+00:00,28.01,76.85,110.05,136.39,63.45,419.55,0.9,111.0,100350.0
1990-03-26 11:00:00+00:00,27.38,84.6,4.9,6.3,4.35,415.7,0.55,174.0,100430.0
1990-03-26 12:00:00+00:00,26.46,87.35,0.0,0.0,0.0,411.85,1.03,225.0,100600.0
1990-03-26 13:00:00+00:00,25.87,93.15,0.0,0.0,0.0,412.2,0.83,210.0,100680.0
1990-03-26 14:00:00+00:00,25.5,93.15,0.0,0.0,0.0,408.9,1.03,150.0,100800.0
1990-03-26 15:00:00+00:00,25.14,93.15,0.0,0.0,0.0,411.05,1.24,127.0,100910.0
1990-03-26 16:00:00+00:00,24.82,93.15,0.0,0.0,0.0,408.75,0.97,84.0,100900.0
1990-03-26 17:00:00+00:00,24.59,93.15,0.0,0.0,0.0,413.0,1.03,67.0,100840.0
